contrato_id,eap_id,fornecedor_id,fornecedor_nome,tipo_servico,categoria_contratacao,eap_padrao,valor_contratado,dt_assinatura,dt_vigencia_fim,vigencia_meses,num_aditivos,aditivos_valor_total,teve_rescisao,motivo_rescisao,dt_rescisao,num_penalidades,teve_atraso,dias_atraso_total,nota_fornecedor,porte_fornecedor
CT-2025-00887,EAP-2025-01135,FORN-0146,Pro Tecnologia S.A.,Treinamento e Capacitação,Contratação Direta,Contratação Direta por Limite de Valor,3800177.28,2025-07-19,2026-07-14,12,0,0.0,False,,,0,False,0,10.0,Grande
CT-2023-00888,EAP-2023-01136,FORN-0243,Alpha Infraestrutura EPP,Facilities - Limpeza,Contratação Direta,Contratação Direta por Limite de Valor,70166.33,2023-08-20,2024-08-14,12,0,0.0,False,,,0,False,0,9.1,Grande
CT-2024-00889,EAP-2023-01137,FORN-0142,Global Sistemas EPP,Engenharia - Manutenção,Contratação Direta,Contratação Direta Exceto Limite de Valor,62770.41,2024-02-03,2026-01-23,24,0,0.0,True,Falência/recuperação judicial do fornecedor,2025-05-31,3,True,69,6.1,EPP
CT-2023-00890,EAP-2023-01138,FORN-0015,Fast Limpeza Eireli,Facilities - Vigilância,Contratação Direta,Contratação Direta por Limite de Valor,598450.93,2023-03-11,2025-02-28,24,1,-47160.48,False,,,0,True,36,5.4,ME
CT-2024-00891,EAP-2024-01140,FORN-0006,Smart Segurança S.A.,TI - Infraestrutura,Inexigibilidade,Inexigibilidade,446371.14,2024-03-03,2026-02-21,24,1,0.0,False,,,0,False,0,8.1,ME
CT-2024-00892,EAP-2024-01142,FORN-0293,Elite Consultoria EPP,Engenharia - Obras,Licitação,Contratação de Serviços,543461.15,2024-06-12,2025-12-04,18,0,0.0,True,Falência/recuperação judicial do fornecedor,2025-01-02,3,False,0,7.2,EPP
CT-2023-00893,EAP-2023-01143,FORN-0191,Smart Serviços ME,TI - Desenvolvimento,Contratação Direta,Contratação Direta Exceto Limite de Valor,185000.01,2023-08-23,2024-02-19,6,0,0.0,False,,,0,False,0,8.1,Médio
CT-2022-00894,EAP-2022-01144,FORN-0003,Sul Serviços ME,TI - Licenciamento,Licitação,Contratação de Serviços,412153.82,2022-07-12,2024-07-01,24,0,0.0,False,,,0,False,0,7.5,Médio
CT-2024-00895,EAP-2024-01145,FORN-0205,Omega Serviços Eireli,TI - Desenvolvimento,Licitação,ARP Engenharia,67234.65,2024-06-25,2026-06-15,24,0,0.0,False,,,0,False,0,7.0,ME
CT-2023-00896,EAP-2022-01147,FORN-0072,Master Manutenção EPP,Engenharia - Obras,Licitação,ARP Engenharia,280762.17,2023-01-20,2024-07-13,18,1,0.0,False,,,0,False,0,7.5,ME
CT-2024-00897,EAP-2024-01148,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Contratação Direta,Contratação Direta por Limite de Valor,19087.66,2024-02-07,2027-01-22,36,2,4519.86,True,Qualidade abaixo do especificado,2026-06-12,0,True,8,6.9,EPP
CT-2024-00898,EAP-2024-01149,FORN-0224,Leste Gestão EPP,Facilities - Limpeza,Contratação Direta,Contratação Direta por Limite de Valor,44980.79,2024-05-02,2026-04-22,24,0,0.0,False,,,0,False,0,7.4,ME
CT-2023-00899,EAP-2023-01150,FORN-0294,Delta Construções S.A.,Marketing e Comunicação,Licitação,Contratação de Serviços,143917.67,2023-05-24,2023-11-20,6,0,0.0,False,,,0,True,59,7.7,ME
CT-2022-00900,EAP-2022-01152,FORN-0071,Smart Limpeza Ltda,TI - Desenvolvimento,Licitação,ARP Engenharia,213292.84,2022-07-21,2024-07-10,24,0,0.0,False,,,0,False,0,7.8,Grande
CT-2025-00901,EAP-2025-01153,FORN-0202,Pro Limpeza S.A.,Facilities - Limpeza,Licitação,Contratação de Serviços,691224.86,2025-10-13,2027-10-03,24,1,-29812.37,False,,,0,False,0,9.2,Grande
CT-2024-00902,EAP-2024-01154,FORN-0191,Smart Serviços ME,TI - Desenvolvimento,Licitação,Contratação de Serviços,324965.74,2024-08-26,2025-02-22,6,1,0.0,False,,,0,False,0,8.1,Médio
CT-2025-00903,EAP-2025-01156,FORN-0268,Fast Sistemas Eireli,TI - Infraestrutura,Licitação,ARP Engenharia,751982.79,2025-06-04,2026-05-30,12,1,0.0,True,Descumprimento de cláusula contratual,2026-01-26,0,False,0,6.4,EPP
CT-2023-00904,EAP-2023-01157,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,Contratação de Serviços,632196.46,2023-05-15,2025-05-04,24,0,0.0,False,,,0,False,0,8.1,ME
CT-2024-00905,EAP-2024-01159,FORN-0005,Sul Construções ME,Facilities - Vigilância,Contratação Direta,Contratação Direta Exceto Limite de Valor,22502.72,2024-04-03,2025-03-29,12,0,0.0,False,,,0,True,23,5.8,ME
CT-2023-00906,EAP-2023-01160,FORN-0206,Top Serviços Ltda,Treinamento e Capacitação,Licitação,Contratação de Serviços,100774.56,2023-12-10,2024-12-04,12,0,0.0,False,,,0,False,0,6.7,ME
CT-2023-00907,EAP-2023-01161,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,Contratação de Serviços,115432.08,2023-07-05,2024-06-29,12,0,0.0,False,,,0,False,0,8.1,ME
CT-2022-00908,EAP-2022-01162,FORN-0200,Net Telecomunicações ME,Facilities - Recepção,Licitação,Contratação de Serviços,138377.84,2022-06-23,2023-06-18,12,1,-6849.99,False,,,0,False,0,7.1,Médio
CT-2025-00909,EAP-2025-01163,FORN-0256,Fast Manutenção EPP,Logística - Transporte,Licitação,Contratação de Serviços,398532.65,2025-08-22,2026-08-17,12,0,0.0,False,,,1,False,0,7.5,EPP
CT-2022-00910,EAP-2022-01164,FORN-0026,Ultra Transporte ME,Material de Escritório,Licitação,Contratação de Serviços,1555260.4,2022-11-18,2024-11-07,24,0,0.0,False,,,0,False,0,6.7,Grande
CT-2023-00911,EAP-2023-01165,FORN-0050,Elite Logística S.A.,Marketing e Comunicação,Contratação Direta,Contratação Direta Exceto Limite de Valor,53512.01,2023-11-01,2025-10-21,24,0,0.0,False,,,0,True,79,9.0,ME
CT-2024-00912,EAP-2024-01166,FORN-0003,Sul Serviços ME,TI - Licenciamento,Licitação,ARP Bens,2209001.27,2024-08-03,2025-01-30,6,2,-226757.53,False,,,2,False,0,7.5,Médio
CT-2022-00913,EAP-2022-01167,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,218847.22,2022-06-16,2025-05-31,36,1,21471.83,False,,,0,False,0,8.7,EPP
CT-2023-00914,EAP-2023-01168,FORN-0015,Fast Limpeza Eireli,Segurança Patrimonial,Licitação,ARP Engenharia,70006.87,2023-08-14,2025-08-03,24,1,0.0,False,,,2,True,76,5.4,ME
CT-2023-00915,EAP-2023-01169,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Contratação Direta,Contratação Direta por Limite de Valor,172446.99,2023-05-22,2025-05-11,24,0,0.0,False,,,0,False,0,7.5,Médio
CT-2024-00916,EAP-2024-01170,FORN-0001,Express Engenharia Ltda,Material de Escritório,Contratação Direta,Contratação Direta por Limite de Valor,79532.98,2024-10-25,2025-04-23,6,0,0.0,False,,,0,False,0,5.8,EPP
CT-2023-00917,EAP-2023-01172,FORN-0195,Central Tecnologia Eireli,Facilities - Limpeza,Contratação Direta,Contratação Direta Exceto Limite de Valor,2150306.97,2023-09-20,2024-09-14,12,0,0.0,False,,,0,False,0,7.2,EPP
CT-2024-00918,EAP-2024-01173,FORN-0023,Mega Transporte Ltda,TI - Desenvolvimento,Licitação,ARP Bens,2074580.32,2024-09-18,2026-09-08,24,3,0.0,False,,,0,False,0,8.0,Médio
CT-2025-00919,EAP-2025-01174,FORN-0112,Leste Soluções Ltda,Logística - Transporte,Licitação,Contratação de Serviços,112535.54,2025-05-26,2026-05-21,12,0,0.0,False,,,0,False,0,10.0,EPP
CT-2024-00920,EAP-2024-01175,FORN-0005,Sul Construções ME,Facilities - Vigilância,Licitação,ARP Bens,2854910.97,2024-05-08,2025-05-03,12,0,0.0,True,Atraso reiterado na entrega,2024-11-16,1,True,13,5.8,ME
CT-2025-00921,EAP-2025-01176,FORN-0120,Max Serviços Ltda,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,1363399.95,2025-10-08,2026-10-03,12,1,0.0,False,,,0,False,0,9.8,Médio
CT-2026-00922,EAP-2025-01178,FORN-0198,Master Segurança Eireli,TI - Desenvolvimento,Licitação,Contratação de Serviços,736266.77,2026-01-05,2026-07-04,6,1,-99092.79,False,,,0,False,0,6.8,EPP
CT-2025-00923,EAP-2025-01179,FORN-0085,Global Administração EPP,Facilities - Limpeza,Contratação Direta,Contratação Direta por Limite de Valor,38630.87,2025-09-10,2027-08-31,24,0,0.0,False,,,0,False,0,6.1,Médio
CT-2025-00924,EAP-2025-01180,FORN-0200,Net Telecomunicações ME,Facilities - Recepção,Licitação,ARP Bens,112060.3,2025-10-18,2027-10-08,24,0,0.0,False,,,0,False,0,7.1,Médio
CT-2023-00925,EAP-2023-01181,FORN-0015,Fast Limpeza Eireli,Facilities - Vigilância,Licitação,ARP Bens,3873.18,2023-05-30,2024-05-24,12,0,0.0,False,,,0,True,18,5.4,ME
CT-2024-00926,EAP-2024-01182,FORN-0178,Mega Consultoria EPP,TI - Desenvolvimento,Contratação Direta,Contratação Direta Exceto Limite de Valor,488829.58,2024-11-14,2025-11-09,12,0,0.0,False,,,0,False,0,7.7,EPP
CT-2026-00927,EAP-2025-01183,FORN-0271,Elite Transporte S.A.,Logística - Armazenagem,Licitação,Contratação de Serviços,382913.91,2026-02-15,2027-02-10,12,3,-10101.86,False,,,0,False,0,10.0,Médio
CT-2025-00928,EAP-2024-01184,FORN-0055,Inter Segurança Ltda,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,128149.32,2025-01-07,2026-01-02,12,0,0.0,False,,,0,False,0,9.2,Grande
CT-2023-00929,EAP-2023-01186,FORN-0255,Norte Transporte S.A.,Marketing e Comunicação,Licitação,ARP Bens,26455.07,2023-12-12,2025-12-01,24,0,0.0,False,,,0,False,0,4.9,Médio
CT-2023-00930,EAP-2023-01187,FORN-0091,Tech Transporte Eireli,Logística - Armazenagem,Licitação,Contratação de Serviços,17193.93,2023-05-22,2025-05-11,24,1,0.0,False,,,0,False,0,6.7,ME
CT-2023-00931,EAP-2023-01188,FORN-0006,Smart Segurança S.A.,TI - Desenvolvimento,Contratação Direta,Contratação Direta Exceto Limite de Valor,922352.11,2023-07-07,2024-01-03,6,0,0.0,False,,,0,False,0,8.1,ME
CT-2024-00932,EAP-2024-01189,FORN-0141,Norte Segurança S.A.,Consultoria - Gestão,Contratação Direta,Contratação Direta Exceto Limite de Valor,39537.23,2024-03-18,2024-09-14,6,1,-4868.72,False,,,2,False,0,8.9,EPP
CT-2025-00933,EAP-2024-01190,FORN-0099,Fast Engenharia ME,TI - Infraestrutura,Licitação,ARP Engenharia,895056.53,2025-01-24,2026-01-19,12,0,0.0,False,,,0,False,0,6.8,Médio
CT-2024-00934,EAP-2024-01192,FORN-0045,Brasil Engenharia ME,Logística - Transporte,Licitação,Contratação de Serviços,708904.09,2024-12-14,2025-12-09,12,2,162880.99,False,,,0,False,0,10.0,Médio
CT-2023-00935,EAP-2023-01193,FORN-0233,Mega Manutenção S.A.,TI - Desenvolvimento,Licitação,Contratação de Serviços,75410.19,2023-08-23,2024-02-19,6,0,0.0,False,,,2,False,0,10.0,EPP
CT-2024-00936,EAP-2024-01194,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Contratação Direta,Contratação Direta por Limite de Valor,1147634.2,2024-10-29,2025-10-24,12,0,0.0,False,,,0,False,0,8.1,ME
CT-2022-00937,EAP-2022-01195,FORN-0015,Fast Limpeza Eireli,Engenharia - Manutenção,Licitação,Contratação de Serviços,1535106.44,2022-11-09,2023-11-04,12,0,0.0,True,Atraso reiterado na entrega,2023-04-29,2,False,0,5.4,ME
CT-2023-00938,EAP-2023-01196,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,Contratação de Serviços,491667.26,2023-04-04,2023-10-01,6,0,0.0,False,,,0,False,0,8.1,ME
CT-2025-00939,EAP-2025-01197,FORN-0084,Central Infraestrutura Eireli,Facilities - Limpeza,Licitação,ARP Engenharia,45395.78,2025-12-30,2027-12-20,24,1,2294.5,False,,,0,False,0,7.4,EPP
CT-2025-00940,EAP-2024-01199,FORN-0091,Tech Transporte Eireli,TI - Desenvolvimento,Licitação,Contratação de Serviços,995038.97,2025-02-14,2026-02-09,12,0,0.0,False,,,0,False,0,6.7,ME
CT-2023-00941,EAP-2023-01200,FORN-0015,Fast Limpeza Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,53755.2,2023-06-12,2025-06-01,24,1,0.0,False,,,1,False,0,5.4,ME
CT-2026-00942,EAP-2025-01201,FORN-0285,Leste Construções ME,TI - Desenvolvimento,Licitação,ARP Engenharia,2521682.92,2026-04-18,2028-04-07,24,0,0.0,False,,,0,False,0,8.0,Médio
CT-2024-00943,EAP-2024-01202,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Licitação,Contratação de Serviços,281274.13,2024-04-04,2026-03-25,24,3,0.0,False,,,0,False,0,8.1,ME
CT-2022-00944,EAP-2022-01204,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,Contratação de Serviços,30495.33,2022-10-11,2024-09-30,24,0,0.0,False,,,2,False,0,6.9,EPP
CT-2024-00945,EAP-2024-01206,FORN-0178,Mega Consultoria EPP,TI - Desenvolvimento,Licitação,ARP Bens,640319.42,2024-09-13,2026-09-03,24,0,0.0,True,Descumprimento de cláusula contratual,2025-09-26,1,False,0,7.7,EPP
CT-2025-00946,EAP-2025-01207,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,338982.26,2025-12-19,2026-12-14,12,0,0.0,False,,,0,True,14,8.7,EPP
CT-2025-00947,EAP-2025-01209,FORN-0022,Smart Gestão Ltda,Seguros,Licitação,Contratação de Serviços,90486.68,2025-12-07,2026-12-02,12,1,0.0,False,,,0,False,0,7.5,EPP
CT-2023-00948,EAP-2022-01210,FORN-0068,Net Gestão Eireli,TI - Infraestrutura,Licitação,ARP Engenharia,32387.11,2023-01-30,2023-07-29,6,1,0.0,False,,,1,True,73,5.4,EPP
CT-2023-00949,EAP-2023-01211,FORN-0286,Sul Telecomunicações Ltda,Facilities - Limpeza,Licitação,ARP Bens,609162.38,2023-06-29,2026-06-13,36,1,0.0,False,,,0,True,25,5.4,EPP
CT-2022-00950,EAP-2022-01212,FORN-0005,Sul Construções ME,Facilities - Vigilância,Licitação,ARP Bens,17893.83,2022-11-26,2025-11-10,36,1,-1041.3,False,,,0,False,0,5.8,ME
CT-2025-00951,EAP-2024-01213,FORN-0183,Fast Limpeza EPP,Engenharia - Obras,Licitação,ARP Bens,1038046.58,2025-02-26,2026-02-21,12,0,0.0,False,,,0,False,0,7.3,Grande
CT-2023-00952,EAP-2023-01214,FORN-0028,Smart Digital ME,Seguros,Licitação,ARP Bens,125932.37,2023-09-30,2024-09-24,12,0,0.0,True,Inadimplência do fornecedor,2024-07-07,0,False,0,7.3,ME
CT-2022-00953,EAP-2022-01215,FORN-0192,Global Gestão Ltda,Logística - Transporte,Contratação Direta,Contratação Direta por Limite de Valor,4721.7,2022-03-29,2023-03-24,12,3,-88.52,False,,,0,False,0,8.5,Médio
CT-2023-00954,EAP-2022-01216,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,ARP Engenharia,56432.23,2023-01-24,2024-01-19,12,0,0.0,False,,,0,True,59,6.9,EPP
CT-2022-00955,EAP-2022-01218,FORN-0034,Master Sistemas EPP,Logística - Transporte,Licitação,ARP Bens,22371.12,2022-10-05,2024-09-24,24,1,0.0,False,,,0,False,0,6.4,ME
CT-2024-00956,EAP-2024-01219,FORN-0168,Mega Digital Eireli,TI - Infraestrutura,Licitação,Contratação de Serviços,824813.25,2024-07-04,2024-12-31,6,2,78493.06,False,,,0,False,0,7.6,Grande
CT-2025-00957,EAP-2024-01220,FORN-0287,Central Segurança Eireli,Facilities - Recepção,Licitação,ARP Engenharia,77532.29,2025-03-28,2027-03-18,24,2,20994.95,True,Interesse público superveniente,2025-10-19,1,False,0,5.4,EPP
CT-2025-00958,EAP-2025-01221,FORN-0131,Sol Administração S.A.,Logística - Armazenagem,Licitação,ARP Bens,191782.96,2025-06-18,2026-06-13,12,1,0.0,False,,,0,False,0,7.1,Grande
CT-2023-00959,EAP-2023-01222,FORN-0263,Omega Serviços ME,TI - Infraestrutura,Licitação,Contratação de Serviços,307465.23,2023-08-21,2025-08-10,24,0,0.0,False,,,0,False,0,9.0,ME
CT-2023-00960,EAP-2023-01223,FORN-0145,Alpha Gestão S.A.,Engenharia - Manutenção,Licitação,ARP Bens,380953.83,2023-07-18,2024-07-12,12,0,0.0,False,,,0,False,0,7.4,Médio
CT-2025-00961,EAP-2025-01224,FORN-0072,Master Manutenção EPP,Treinamento e Capacitação,Licitação,ARP Bens,28444.82,2025-07-28,2026-07-23,12,0,0.0,False,,,2,False,0,7.5,ME
CT-2022-00962,EAP-2022-01226,FORN-0127,Ultra Administração EPP,TI - Desenvolvimento,Inexigibilidade,Inexigibilidade,3445832.23,2022-10-03,2024-09-22,24,0,0.0,False,,,0,True,10,5.5,EPP
CT-2024-00963,EAP-2024-01228,FORN-0198,Master Segurança Eireli,TI - Desenvolvimento,Licitação,ARP Engenharia,111123.41,2024-11-26,2025-05-25,6,3,-12749.38,False,,,0,False,0,6.8,EPP
CT-2025-00964,EAP-2025-01229,FORN-0015,Fast Limpeza Eireli,Segurança Patrimonial,Licitação,ARP Bens,211555.48,2025-04-26,2027-04-16,24,2,0.0,False,,,2,False,0,5.4,ME
CT-2024-00965,EAP-2024-01230,FORN-0053,Sol Consultoria Ltda,Marketing e Comunicação,Licitação,ARP Bens,19829.14,2024-12-16,2025-12-11,12,0,0.0,False,,,0,False,0,9.2,Médio
CT-2022-00966,EAP-2022-01231,FORN-0111,Global Gestão S.A.,Marketing e Comunicação,Contratação Direta,Contratação Direta por Limite de Valor,462128.46,2022-05-19,2024-05-08,24,3,0.0,True,Atraso reiterado na entrega,2023-01-12,1,False,0,8.6,Grande
CT-2022-00967,EAP-2022-01232,FORN-0276,Super Logística ME,TI - Desenvolvimento,Contratação Direta,Contratação Direta por Limite de Valor,73944.29,2022-10-14,2024-10-03,24,0,0.0,False,,,0,False,0,7.6,Grande
CT-2023-00968,EAP-2023-01233,FORN-0015,Fast Limpeza Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,64863.86,2023-11-16,2024-11-10,12,4,-3164.06,False,,,0,True,84,5.4,ME
CT-2023-00969,EAP-2023-01236,FORN-0025,Express Soluções Ltda,Facilities - Limpeza,Licitação,ARP Engenharia,72855.93,2023-08-26,2024-08-20,12,0,0.0,False,,,0,False,0,7.6,ME
CT-2025-00970,EAP-2025-01237,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Licitação,ARP Bens,101234.18,2025-09-13,2026-09-08,12,2,5378.46,False,,,1,True,14,7.5,Médio
CT-2024-00971,EAP-2024-01238,FORN-0113,Sigma Serviços ME,Facilities - Recepção,Licitação,ARP Engenharia,49412.43,2024-11-27,2027-11-12,36,0,0.0,False,,,0,False,0,8.3,ME
CT-2023-00972,EAP-2023-01239,FORN-0229,Mega Construções EPP,TI - Infraestrutura,Contratação Direta,Contratação Direta por Limite de Valor,2445876.59,2023-10-18,2024-10-12,12,0,0.0,True,Descumprimento de cláusula contratual,2024-02-12,1,False,0,6.8,ME
CT-2024-00973,EAP-2024-01240,FORN-0197,Max Limpeza EPP,TI - Desenvolvimento,Licitação,ARP Engenharia,432673.66,2024-08-04,2026-07-25,24,2,-14294.13,False,,,0,False,0,10.0,Médio
CT-2025-00974,EAP-2025-01241,FORN-0197,Max Limpeza EPP,Facilities - Recepção,Licitação,ARP Bens,238311.92,2025-04-02,2027-03-23,24,1,0.0,False,,,0,False,0,10.0,Médio
CT-2026-00975,EAP-2025-01244,FORN-0120,Max Serviços Ltda,TI - Infraestrutura,Licitação,Contratação de Serviços,221502.63,2026-02-08,2027-02-03,12,0,0.0,False,,,0,False,0,9.8,Médio
CT-2023-00976,EAP-2023-01245,FORN-0240,Smart Transporte EPP,Consultoria - Gestão,Licitação,ARP Bens,27499.65,2023-11-07,2025-10-27,24,0,0.0,True,Inadimplência do fornecedor,2024-12-04,1,False,0,5.5,Grande
CT-2023-00977,EAP-2023-01246,FORN-0219,Norte Limpeza S.A.,Facilities - Limpeza,Licitação,ARP Engenharia,68694.67,2023-10-27,2025-10-16,24,0,0.0,False,,,0,False,0,8.6,ME
CT-2024-00978,EAP-2024-01247,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Contratação Direta,Contratação Direta por Limite de Valor,534255.16,2024-08-07,2026-07-28,24,1,0.0,False,,,0,False,0,6.9,EPP
CT-2023-00979,EAP-2023-01248,FORN-0175,Pro Digital Ltda,TI - Desenvolvimento,Licitação,ARP Bens,266190.85,2023-10-28,2024-10-22,12,0,0.0,True,Qualidade abaixo do especificado,2024-03-26,0,False,0,6.6,EPP
CT-2024-00980,EAP-2024-01249,FORN-0294,Delta Construções S.A.,Material de Escritório,Contratação Direta,Contratação Direta por Limite de Valor,59050.53,2024-02-23,2025-02-17,12,0,0.0,False,,,0,False,0,7.7,ME
CT-2025-00981,EAP-2024-01250,FORN-0026,Ultra Transporte ME,Seguros,Licitação,Contratação de Serviços,26931.45,2025-02-28,2027-02-18,24,0,0.0,False,,,0,False,0,6.7,Grande
CT-2022-00982,EAP-2022-01252,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,ARP Bens,192805.41,2022-06-24,2023-06-19,12,4,-34419.32,False,,,0,False,0,6.9,EPP
CT-2024-00983,EAP-2024-01253,FORN-0121,Top Transporte ME,Logística - Transporte,Licitação,Contratação de Serviços,458548.4,2024-12-02,2025-11-27,12,0,0.0,False,,,0,False,0,6.0,Médio
CT-2022-00984,EAP-2022-01254,FORN-0274,Inter Administração EPP,Engenharia - Manutenção,Licitação,Contratação de Serviços,183444.8,2022-10-25,2024-04-17,18,0,0.0,False,,,0,False,0,8.4,Médio
CT-2024-00985,EAP-2024-01255,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,Contratação de Serviços,106707.06,2024-05-01,2025-04-26,12,3,14197.58,False,,,0,False,0,8.7,EPP
CT-2022-00986,EAP-2022-01256,FORN-0231,Prime Tecnologia Eireli,Consultoria - Gestão,Contratação Direta,Contratação Direta Exceto Limite de Valor,35690.33,2022-02-25,2023-02-20,12,2,0.0,False,,,0,False,0,6.6,Grande
CT-2025-00987,EAP-2025-01258,FORN-0194,Super Digital Eireli,Engenharia - Obras,Licitação,ARP Engenharia,293042.84,2025-06-16,2026-06-11,12,0,0.0,False,,,0,False,0,6.8,Médio
CT-2023-00988,EAP-2022-01259,FORN-0221,Max Sistemas ME,Facilities - Limpeza,Licitação,Contratação de Serviços,2928946.03,2023-02-22,2024-02-17,12,0,0.0,False,,,0,False,0,6.0,EPP
CT-2024-00989,EAP-2024-01260,FORN-0177,Sigma Gestão S.A.,Engenharia - Obras,Contratação Direta,Contratação Direta por Limite de Valor,867784.7,2024-10-24,2025-10-19,12,0,0.0,False,,,0,True,48,9.4,Grande
CT-2025-00990,EAP-2024-01261,FORN-0004,Express Telecomunicações S.A.,Facilities - Vigilância,Licitação,Contratação de Serviços,391074.22,2025-02-21,2026-02-16,12,0,0.0,False,,,0,False,0,6.9,EPP
CT-2022-00991,EAP-2022-01263,FORN-0060,Delta Tecnologia Eireli,TI - Infraestrutura,Licitação,ARP Bens,221851.73,2022-06-23,2024-06-12,24,1,0.0,True,Atraso reiterado na entrega,2023-09-16,3,False,0,6.7,Médio
CT-2023-00992,EAP-2023-01264,FORN-0107,Master Digital EPP,Logística - Transporte,Licitação,ARP Engenharia,440956.59,2023-12-21,2024-12-15,12,0,0.0,False,,,0,False,0,10.0,ME
CT-2022-00993,EAP-2022-01266,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Licitação,ARP Bens,61978.04,2022-12-29,2023-12-24,12,0,0.0,False,,,0,False,0,8.7,EPP
CT-2024-00994,EAP-2024-01267,FORN-0238,Net Telecomunicações Eireli,Engenharia - Manutenção,Contratação Direta,Contratação Direta por Limite de Valor,542266.75,2024-04-23,2025-04-18,12,4,37394.3,False,,,0,False,0,8.7,Médio
CT-2023-00995,EAP-2023-01269,FORN-0195,Central Tecnologia Eireli,Engenharia - Obras,Licitação,Contratação de Serviços,1272750.78,2023-11-19,2025-05-12,18,0,0.0,False,,,0,False,0,7.2,EPP
CT-2024-00996,EAP-2024-01270,FORN-0269,Global Construções ME,Facilities - Limpeza,Licitação,Contratação de Serviços,18426.81,2024-12-12,2026-12-02,24,2,0.0,False,,,0,False,0,8.5,Médio
CT-2026-00997,EAP-2025-01271,FORN-0003,Sul Serviços ME,TI - Licenciamento,Contratação Direta,Contratação Direta Exceto Limite de Valor,250153.46,2026-03-19,2026-09-15,6,1,0.0,False,,,0,False,0,7.5,Médio
CT-2025-00998,EAP-2025-01272,FORN-0006,Smart Segurança S.A.,TI - Licenciamento,Contratação Direta,Contratação Direta Exceto Limite de Valor,457859.09,2025-07-12,2026-07-07,12,2,0.0,False,,,0,False,0,8.1,ME
CT-2024-00999,EAP-2024-01273,FORN-0179,Global Administração Eireli,Marketing e Comunicação,Licitação,Contratação de Serviços,312035.01,2024-09-14,2025-09-09,12,0,0.0,False,,,0,False,0,7.0,Grande
CT-2023-01000,EAP-2023-01275,FORN-0158,Delta Serviços ME,Facilities - Recepção,Contratação Direta,Contratação Direta Exceto Limite de Valor,118343.17,2023-08-08,2024-08-02,12,0,0.0,False,,,0,True,65,8.6,EPP
CT-2022-01001,EAP-2022-01276,FORN-0007,Fast Transporte Eireli,Segurança Patrimonial,Contratação Direta,Contratação Direta Exceto Limite de Valor,43664.2,2022-04-30,2025-04-14,36,0,0.0,False,,,0,False,0,8.7,EPP
CT-2023-01002,EAP-2022-01277,FORN-0108,Omega Manutenção S.A.,Logística - Transporte,Licitação,ARP Engenharia,834659.33,2023-03-07,2024-03-01,12,1,-69543.79,False,,,1,False,0,6.6,Médio
CT-2022-01003,EAP-2022-01278,FORN-0013,Prime Infraestrutura Ltda,Logística - Transporte,Licitação,Contratação de Serviços,457954.81,2022-07-03,2023-06-28,12,1,69043.16,True,Inadimplência do fornecedor,2023-01-27,1,False,0,8.7,EPP
CT-2026-01004,EAP-2025-01279,FORN-0083,Central Serviços Eireli,Marketing e Comunicação,Licitação,Contratação de Serviços,229660.92,2026-01-17,2027-01-12,12,0,0.0,False,,,0,False,0,9.4,EPP
CT-2025-01005,EAP-2025-01280,FORN-0170,Prime Gestão ME,Facilities - Limpeza,Contratação Direta,Contratação Direta por Limite de Valor,132744.91,2025-04-24,2027-04-14,24,0,0.0,False,,,1,False,0,7.4,ME
CT-2025-01006,EAP-2025-01281,FORN-0003,Sul Serviços ME,Consultoria - Jurídica,Licitação,ARP Bens,40955.79,2025-12-13,2027-12-03,24,4,0.0,False,,,0,False,0,7.5,Médio
CT-2025-01007,EAP-2025-01282,FORN-0142,Global Sistemas EPP,Engenharia - Obras,Licitação,Contratação de Serviços,1206433.36,2025-08-14,2027-02-05,18,0,0.0,False,,,0,False,0,6.1,EPP
CT-2025-01008,EAP-2025-01283,FORN-0003,Sul Serviços ME,TI - Licenciamento,Contratação Direta,Contratação Direta Exceto Limite de Valor,288662.88,2025-06-09,2026-06-04,12,2,29811.09,False,,,0,False,0,7.5,Médio
