eap_id,fornecedor_id,valor_proposta,classificacao,vencedor,situacao
EAP-2023-01251,FORN-0280,356648.6,5,False,Habilitado
EAP-2023-01251,FORN-0025,395419.71,6,False,Habilitado
EAP-2023-01251,FORN-0194,424744.46,7,False,Habilitado
EAP-2022-01252,FORN-0004,211687.1,1,True,Habilitado
EAP-2022-01252,FORN-0087,273484.75,2,False,Habilitado
EAP-2022-01252,FORN-0140,235640.97,3,False,Habilitado
EAP-2022-01252,FORN-0129,212912.33,4,False,Inabilitado
EAP-2022-01252,FORN-0131,214335.86,5,False,Habilitado
EAP-2022-01252,FORN-0010,274006.98,6,False,Habilitado
EAP-2022-01252,FORN-0126,220743.5,7,False,Habilitado
EAP-2024-01253,FORN-0121,517393.17,1,True,Inabilitado
EAP-2024-01253,FORN-0214,512555.98,2,False,Inabilitado
EAP-2024-01253,FORN-0045,468463.43,3,False,Habilitado
EAP-2024-01253,FORN-0118,524319.01,4,False,Habilitado
EAP-2024-01253,FORN-0154,426033.63,5,False,Inabilitado
EAP-2024-01253,FORN-0140,418919.78,6,False,Habilitado
EAP-2024-01253,FORN-0025,511313.63,7,False,Habilitado
EAP-2022-01254,FORN-0274,157535.72,1,True,Habilitado
EAP-2022-01254,FORN-0203,163999.37,2,False,Habilitado
EAP-2022-01254,FORN-0297,205111.87,3,False,Habilitado
EAP-2022-01254,FORN-0098,191861.34,4,False,Habilitado
EAP-2024-01255,FORN-0007,91771.87,1,True,Habilitado
EAP-2024-01255,FORN-0253,113287.59,2,False,Habilitado
EAP-2024-01255,FORN-0127,110315.83,3,False,Habilitado
EAP-2022-01256,FORN-0231,32363.8,1,True,Habilitado
EAP-2024-01257,,5460.25,1,False,Habilitado
EAP-2025-01258,FORN-0194,273512.87,1,True,Habilitado
EAP-2025-01258,FORN-0040,361357.21,2,False,Habilitado
EAP-2025-01258,FORN-0198,407297.07,3,False,Habilitado
EAP-2025-01258,FORN-0111,383818.51,4,False,Habilitado
EAP-2025-01258,FORN-0050,377863.28,5,False,Habilitado
EAP-2025-01258,FORN-0257,331717.68,6,False,Habilitado
EAP-2022-01259,FORN-0221,2548109.35,1,True,Inabilitado
EAP-2022-01259,FORN-0038,3006035.24,2,False,Habilitado
EAP-2024-01260,FORN-0177,829504.59,1,True,Habilitado
EAP-2024-01261,FORN-0004,386167.71,1,True,Habilitado
EAP-2024-01261,FORN-0035,503375.82,2,False,Habilitado
EAP-2024-01261,FORN-0150,474176.83,3,False,Habilitado
EAP-2024-01261,FORN-0003,426853.4,4,False,Habilitado
EAP-2024-01261,FORN-0284,476415.61,5,False,Habilitado
EAP-2024-01261,FORN-0091,443430.5,6,False,Habilitado
EAP-2024-01261,FORN-0041,394170.6,7,False,Habilitado
EAP-2024-01261,FORN-0086,466526.53,8,False,Habilitado
EAP-2023-01262,,1497010.07,1,False,Habilitado
EAP-2023-01262,FORN-0010,1150788.28,2,False,Habilitado
EAP-2023-01262,FORN-0126,1243084.51,3,False,Habilitado
EAP-2023-01262,FORN-0051,1426113.24,4,False,Habilitado
EAP-2023-01262,FORN-0234,1487872.97,5,False,Habilitado
EAP-2023-01262,FORN-0249,1057803.54,6,False,Habilitado
EAP-2022-01263,FORN-0060,208468.11,1,True,Habilitado
EAP-2022-01263,FORN-0298,202651.9,2,False,Inabilitado
EAP-2022-01263,FORN-0041,185012.06,3,False,Habilitado
EAP-2022-01263,FORN-0238,238322.44,4,False,Habilitado
EAP-2022-01263,FORN-0193,214909.53,5,False,Habilitado
EAP-2022-01263,FORN-0176,193212.66,6,False,Habilitado
EAP-2023-01264,FORN-0107,423059.51,1,True,Habilitado
EAP-2023-01264,FORN-0132,398054.32,2,False,Inabilitado
EAP-2023-01264,FORN-0112,466779.51,3,False,Habilitado
EAP-2023-01264,FORN-0262,417110.01,4,False,Habilitado
EAP-2023-01264,FORN-0247,399036.7,5,False,Habilitado
EAP-2025-01265,,12855.8,1,False,Habilitado
EAP-2025-01265,FORN-0059,13543.37,2,False,Habilitado
EAP-2025-01265,FORN-0239,18127.08,3,False,Inabilitado
EAP-2025-01265,FORN-0030,15276.27,4,False,Inabilitado
EAP-2025-01265,FORN-0283,17599.27,5,False,Habilitado
EAP-2025-01265,FORN-0232,17101.75,6,False,Habilitado
EAP-2025-01265,FORN-0006,16698.76,7,False,Habilitado
EAP-2022-01266,FORN-0007,68084.2,1,True,Habilitado
EAP-2022-01266,FORN-0005,62267.61,2,False,Habilitado
EAP-2022-01266,FORN-0280,64395.69,3,False,Habilitado
EAP-2022-01266,FORN-0104,78729.29,4,False,Habilitado
EAP-2022-01266,FORN-0145,75749.41,5,False,Habilitado
EAP-2022-01266,FORN-0291,79622.66,6,False,Habilitado
EAP-2024-01267,FORN-0238,547450.6,1,True,Inabilitado
EAP-2022-01268,,956419.89,1,False,Habilitado
EAP-2023-01269,FORN-0195,1166162.55,1,True,Habilitado
EAP-2023-01269,FORN-0280,1428492.79,2,False,Habilitado
EAP-2023-01269,FORN-0120,1190390.99,3,False,Habilitado
EAP-2023-01269,FORN-0072,1067007.63,4,False,Habilitado
EAP-2023-01269,FORN-0180,1131370.65,5,False,Habilitado
EAP-2023-01269,FORN-0096,1107449.42,6,False,Habilitado
EAP-2024-01270,FORN-0269,19195.48,1,True,Habilitado
EAP-2024-01270,FORN-0058,25025.74,2,False,Inabilitado
EAP-2024-01270,FORN-0051,20151.3,3,False,Habilitado
EAP-2024-01270,FORN-0224,21844.02,4,False,Habilitado
EAP-2024-01270,FORN-0240,24291.51,5,False,Habilitado
EAP-2024-01270,FORN-0289,24751.6,6,False,Habilitado
EAP-2024-01270,FORN-0178,19882.63,7,False,Habilitado
EAP-2024-01270,FORN-0149,21895.41,8,False,Habilitado
EAP-2025-01271,FORN-0003,214815.07,1,True,Habilitado
EAP-2025-01272,FORN-0006,425369.28,1,True,Habilitado
EAP-2024-01273,FORN-0179,319194.4,1,True,Habilitado
EAP-2024-01273,FORN-0240,308933.26,2,False,Habilitado
EAP-2024-01273,FORN-0275,303792.48,3,False,Habilitado
EAP-2024-01273,FORN-0211,386463.1,4,False,Habilitado
EAP-2024-01273,FORN-0070,324014.33,5,False,Habilitado
EAP-2024-01273,FORN-0004,320732.06,6,False,Habilitado
EAP-2024-01273,FORN-0092,350102.7,7,False,Habilitado
EAP-2024-01273,FORN-0164,332362.56,8,False,Habilitado
EAP-2022-01274,,142013.39,1,False,Habilitado
EAP-2022-01274,FORN-0294,137283.3,2,False,Habilitado
EAP-2022-01274,FORN-0154,152677.94,3,False,Inabilitado
EAP-2022-01274,FORN-0043,125126.41,4,False,Habilitado
EAP-2022-01274,FORN-0248,106664.38,5,False,Habilitado
EAP-2022-01274,FORN-0174,146997.7,6,False,Habilitado
EAP-2022-01274,FORN-0107,111392.91,7,False,Habilitado
EAP-2023-01275,FORN-0158,104763.04,1,True,Habilitado
EAP-2023-01275,FORN-0032,132543.41,2,False,Habilitado
EAP-2022-01276,FORN-0007,41595.29,1,True,Habilitado
EAP-2022-01277,FORN-0108,817244.21,1,True,Habilitado
EAP-2022-01277,FORN-0271,765619.51,2,False,Habilitado
EAP-2022-01277,FORN-0133,893962.86,3,False,Habilitado
EAP-2022-01277,FORN-0257,850893.5,4,False,Habilitado
EAP-2022-01277,FORN-0164,894544.48,5,False,Habilitado
EAP-2022-01277,FORN-0084,991115.84,6,False,Habilitado
EAP-2022-01278,FORN-0013,409219.42,1,True,Habilitado
EAP-2022-01278,FORN-0232,495625.4,2,False,Habilitado
EAP-2022-01278,FORN-0252,496166.48,3,False,Habilitado
EAP-2022-01278,FORN-0026,482070.67,4,False,Habilitado
EAP-2022-01278,FORN-0004,451365.33,5,False,Habilitado
EAP-2022-01278,FORN-0287,368864.27,6,False,Habilitado
EAP-2025-01279,FORN-0083,181417.75,1,True,Inabilitado
EAP-2025-01279,FORN-0174,233535.12,2,False,Habilitado
EAP-2025-01280,FORN-0170,103051.5,1,True,Habilitado
EAP-2025-01280,FORN-0004,111007.71,2,False,Inabilitado
EAP-2025-01281,FORN-0003,42423.7,1,True,Habilitado
EAP-2025-01281,FORN-0086,48226.88,2,False,Habilitado
EAP-2025-01281,FORN-0233,63784.77,3,False,Habilitado
EAP-2025-01281,FORN-0125,45937.13,4,False,Habilitado
EAP-2025-01281,FORN-0071,48999.47,5,False,Habilitado
EAP-2025-01281,FORN-0281,57355.2,6,False,Habilitado
EAP-2025-01281,FORN-0096,57229.51,7,False,Habilitado
EAP-2025-01281,FORN-0290,61250.65,8,False,Habilitado
EAP-2025-01281,FORN-0014,55889.89,9,False,Habilitado
EAP-2025-01281,FORN-0061,48889.98,10,False,Inabilitado
EAP-2025-01282,FORN-0142,1247175.33,1,True,Habilitado
EAP-2025-01282,FORN-0274,1707864.58,2,False,Habilitado
EAP-2025-01282,FORN-0016,1287257.77,3,False,Habilitado
EAP-2025-01282,FORN-0038,1507343.45,4,False,Habilitado
EAP-2025-01282,FORN-0021,1508468.53,5,False,Habilitado
EAP-2025-01282,FORN-0187,1655646.6,6,False,Habilitado
EAP-2025-01282,FORN-0092,1802998.77,7,False,Inabilitado
EAP-2025-01283,FORN-0003,241789.24,1,True,Habilitado
EAP-2025-01283,FORN-0040,299685.21,2,False,Habilitado
EAP-2023-01284,,1508688.11,1,False,Habilitado
EAP-2023-01284,FORN-0140,1096830.62,2,False,Inabilitado
EAP-2023-01284,FORN-0277,1399973.06,3,False,Habilitado
EAP-2023-01284,FORN-0181,1525237.87,4,False,Habilitado
EAP-2023-01284,FORN-0226,1442644.49,5,False,Inabilitado
EAP-2023-01284,FORN-0291,1469364.54,6,False,Habilitado
EAP-2023-01284,FORN-0224,1488240.47,7,False,Habilitado
EAP-2023-01284,FORN-0262,1089438.31,8,False,Habilitado
EAP-2024-01285,FORN-0111,87229.83,1,True,Habilitado
EAP-2024-01285,FORN-0158,99858.86,2,False,Habilitado
EAP-2024-01285,FORN-0153,89872.33,3,False,Habilitado
EAP-2024-01285,FORN-0279,81603.66,4,False,Habilitado
EAP-2024-01285,FORN-0042,82264.57,5,False,Habilitado
EAP-2024-01285,FORN-0127,87709.07,6,False,Inabilitado
EAP-2024-01286,FORN-0260,98672.74,1,True,Habilitado
EAP-2024-01286,FORN-0172,121039.59,2,False,Inabilitado
EAP-2024-01286,FORN-0209,123356.67,3,False,Habilitado
EAP-2024-01286,FORN-0256,128297.25,4,False,Habilitado
EAP-2024-01286,FORN-0206,98686.79,5,False,Habilitado
EAP-2024-01286,FORN-0238,98730.24,6,False,Habilitado
EAP-2024-01287,FORN-0173,498391.35,1,True,Habilitado
EAP-2024-01287,FORN-0050,541207.53,2,False,Habilitado
EAP-2024-01287,FORN-0248,465764.06,3,False,Inabilitado
EAP-2024-01287,FORN-0020,406290.71,4,False,Inabilitado
EAP-2024-01287,FORN-0291,515878.4,5,False,Habilitado
EAP-2024-01287,FORN-0079,448334.75,6,False,Habilitado
EAP-2024-01287,FORN-0049,412542.17,7,False,Habilitado
EAP-2024-01287,FORN-0231,543186.11,8,False,Habilitado
EAP-2024-01287,FORN-0217,584724.59,9,False,Habilitado
EAP-2024-01288,FORN-0237,447128.02,1,True,Habilitado
EAP-2024-01288,FORN-0129,397942.25,2,False,Inabilitado
EAP-2024-01288,FORN-0180,443054.5,3,False,Habilitado
EAP-2024-01288,FORN-0118,421962.0,4,False,Habilitado
EAP-2024-01288,FORN-0157,444162.49,5,False,Habilitado
EAP-2022-01289,FORN-0052,387792.73,1,True,Habilitado
EAP-2022-01290,FORN-0283,42124.81,1,True,Habilitado
EAP-2022-01290,FORN-0181,42083.45,2,False,Habilitado
EAP-2022-01290,FORN-0094,48368.53,3,False,Habilitado
EAP-2022-01290,FORN-0273,48541.44,4,False,Habilitado
EAP-2022-01291,FORN-0124,891202.26,1,True,Habilitado
EAP-2022-01291,FORN-0256,863111.76,2,False,Habilitado
EAP-2022-01291,FORN-0090,813001.09,3,False,Habilitado
EAP-2022-01291,FORN-0235,987044.26,4,False,Inabilitado
EAP-2022-01291,FORN-0088,760187.54,5,False,Habilitado
EAP-2022-01291,FORN-0098,851851.63,6,False,Habilitado
EAP-2025-01292,,108150.82,1,False,Habilitado
EAP-2022-01293,FORN-0099,220592.12,1,True,Habilitado
EAP-2022-01293,FORN-0295,230633.75,2,False,Habilitado
EAP-2025-01294,,25797.47,1,False,Habilitado
EAP-2025-01294,FORN-0271,25317.42,2,False,Habilitado
EAP-2025-01294,FORN-0158,29330.15,3,False,Habilitado
EAP-2025-01294,FORN-0197,27178.57,4,False,Habilitado
EAP-2025-01294,FORN-0147,21994.26,5,False,Habilitado
EAP-2023-01295,FORN-0015,159361.32,1,True,Habilitado
EAP-2025-01296,FORN-0121,7058.33,1,True,Habilitado
EAP-2025-01296,FORN-0178,5985.94,2,False,Habilitado
EAP-2025-01296,FORN-0068,6472.24,3,False,Habilitado
EAP-2025-01296,FORN-0123,7468.07,4,False,Habilitado
EAP-2022-01297,FORN-0124,166705.29,1,True,Habilitado
EAP-2023-01298,,1010778.47,1,False,Habilitado
EAP-2023-01298,FORN-0243,831395.59,2,False,Inabilitado
EAP-2023-01298,FORN-0128,923454.31,3,False,Inabilitado
EAP-2023-01298,FORN-0171,860750.19,4,False,Inabilitado
EAP-2023-01298,FORN-0116,794946.17,5,False,Habilitado
EAP-2022-01299,,2118414.29,1,False,Inabilitado
EAP-2025-01300,FORN-0225,324916.79,1,True,Habilitado
EAP-2025-01300,FORN-0218,385898.78,2,False,Habilitado
EAP-2025-01300,FORN-0100,352190.09,3,False,Habilitado
EAP-2025-01300,FORN-0126,436110.96,4,False,Habilitado
EAP-2025-01300,FORN-0139,326292.36,5,False,Habilitado
EAP-2025-01301,FORN-0015,22629.27,1,True,Habilitado
EAP-2025-01301,FORN-0131,22857.63,2,False,Habilitado
EAP-2025-01301,FORN-0176,32002.63,3,False,Inabilitado
EAP-2025-01301,FORN-0091,24426.12,4,False,Habilitado
EAP-2025-01301,FORN-0213,25376.52,5,False,Habilitado
EAP-2025-01302,FORN-0015,701571.51,1,True,Habilitado
EAP-2025-01302,FORN-0100,1020012.66,2,False,Habilitado
EAP-2025-01302,FORN-0187,978786.93,3,False,Inabilitado
EAP-2025-01302,FORN-0236,944824.74,4,False,Habilitado
EAP-2025-01302,FORN-0017,826886.79,5,False,Habilitado
EAP-2025-01302,FORN-0146,702296.49,6,False,Habilitado
EAP-2025-01302,FORN-0142,1016292.83,7,False,Habilitado
EAP-2025-01302,FORN-0137,766511.04,8,False,Habilitado
EAP-2025-01302,FORN-0186,721573.34,9,False,Habilitado
EAP-2023-01303,,9882.45,1,False,Habilitado
EAP-2023-01303,FORN-0174,9484.59,2,False,Habilitado
EAP-2023-01303,FORN-0136,12090.61,3,False,Habilitado
EAP-2023-01303,FORN-0295,8499.8,4,False,Habilitado
EAP-2023-01303,FORN-0151,12226.85,5,False,Habilitado
EAP-2023-01303,FORN-0291,10690.99,6,False,Habilitado
EAP-2023-01303,FORN-0171,9567.32,7,False,Habilitado
EAP-2022-01304,FORN-0217,129825.78,1,True,Habilitado
EAP-2022-01304,FORN-0194,126845.89,2,False,Habilitado
EAP-2022-01304,FORN-0122,132568.8,3,False,Habilitado
EAP-2022-01304,FORN-0259,113249.18,4,False,Habilitado
EAP-2025-01305,FORN-0043,62278.85,1,True,Habilitado
EAP-2025-01305,FORN-0140,71573.98,2,False,Habilitado
EAP-2025-01305,FORN-0252,68574.0,3,False,Habilitado
EAP-2025-01305,FORN-0089,67966.18,4,False,Inabilitado
EAP-2025-01305,FORN-0129,55510.25,5,False,Habilitado
EAP-2025-01305,FORN-0199,61253.93,6,False,Inabilitado
EAP-2025-01305,FORN-0148,52943.88,7,False,Habilitado
EAP-2025-01305,FORN-0092,64779.41,8,False,Habilitado
EAP-2025-01305,FORN-0257,55768.64,9,False,Habilitado
EAP-2025-01305,FORN-0227,57838.89,10,False,Habilitado
EAP-2025-01305,FORN-0130,70089.67,11,False,Inabilitado
EAP-2023-01306,FORN-0076,147501.69,1,True,Habilitado
EAP-2023-01306,FORN-0238,137625.39,2,False,Habilitado
EAP-2023-01306,FORN-0162,160242.96,3,False,Inabilitado
EAP-2025-01307,,115368.5,1,False,Habilitado
EAP-2024-01308,FORN-0007,408130.4,1,True,Habilitado
EAP-2024-01308,FORN-0143,462422.2,2,False,Habilitado
EAP-2023-01309,FORN-0005,127775.8,1,True,Habilitado
EAP-2023-01309,FORN-0025,115641.09,2,False,Inabilitado
EAP-2023-01309,FORN-0174,107047.23,3,False,Habilitado
EAP-2023-01309,FORN-0239,120902.76,4,False,Habilitado
EAP-2023-01309,FORN-0286,140125.58,5,False,Habilitado
EAP-2023-01309,FORN-0088,106163.95,6,False,Habilitado
EAP-2023-01309,FORN-0134,111019.52,7,False,Habilitado
EAP-2023-01309,FORN-0167,106133.88,8,False,Inabilitado
EAP-2023-01310,,371373.85,1,False,Inabilitado
EAP-2023-01310,FORN-0274,417602.44,2,False,Habilitado
EAP-2023-01310,FORN-0197,339018.05,3,False,Inabilitado
EAP-2023-01310,FORN-0087,305941.69,4,False,Habilitado
EAP-2023-01310,FORN-0158,326351.95,5,False,Habilitado
EAP-2023-01310,FORN-0106,313302.25,6,False,Habilitado
EAP-2023-01310,FORN-0025,379395.76,7,False,Habilitado
EAP-2022-01311,FORN-0281,68408.38,1,True,Habilitado
EAP-2022-01311,FORN-0059,69298.42,2,False,Inabilitado
EAP-2022-01311,FORN-0014,86629.66,3,False,Habilitado
EAP-2022-01312,FORN-0245,97951.87,1,True,Inabilitado
EAP-2022-01312,FORN-0229,132908.64,2,False,Habilitado
EAP-2022-01312,FORN-0159,101477.42,3,False,Habilitado
EAP-2022-01312,FORN-0053,118108.65,4,False,Habilitado
EAP-2022-01312,FORN-0076,125495.74,5,False,Habilitado
EAP-2022-01312,FORN-0033,99595.62,6,False,Habilitado
EAP-2022-01312,FORN-0266,125399.66,7,False,Habilitado
EAP-2024-01313,FORN-0065,2493707.69,1,True,Habilitado
EAP-2024-01313,FORN-0225,2663274.06,2,False,Habilitado
EAP-2024-01313,FORN-0043,2879520.65,3,False,Inabilitado
EAP-2024-01313,FORN-0180,2402447.32,4,False,Habilitado
EAP-2024-01313,FORN-0298,2411250.16,5,False,Habilitado
EAP-2024-01313,FORN-0005,2048013.14,6,False,Inabilitado
EAP-2024-01313,FORN-0053,2787653.04,7,False,Habilitado
EAP-2024-01313,FORN-0056,2061929.68,8,False,Habilitado
EAP-2024-01313,FORN-0085,2280595.23,9,False,Inabilitado
EAP-2024-01314,FORN-0118,25167.56,1,True,Inabilitado
EAP-2024-01314,FORN-0286,28335.53,2,False,Habilitado
EAP-2023-01315,FORN-0005,84443.77,1,True,Habilitado
EAP-2023-01315,FORN-0262,99483.14,2,False,Habilitado
EAP-2023-01315,FORN-0117,88837.22,3,False,Habilitado
EAP-2023-01315,FORN-0069,84564.88,4,False,Inabilitado
EAP-2023-01316,FORN-0214,128435.0,1,True,Habilitado
EAP-2023-01316,FORN-0281,138965.82,2,False,Habilitado
EAP-2023-01316,FORN-0152,149521.28,3,False,Habilitado
EAP-2023-01316,FORN-0073,168655.84,4,False,Habilitado
EAP-2023-01316,FORN-0191,143478.29,5,False,Inabilitado
EAP-2023-01316,FORN-0019,145258.1,6,False,Habilitado
EAP-2023-01316,FORN-0237,165119.25,7,False,Inabilitado
EAP-2023-01316,FORN-0203,177666.73,8,False,Habilitado
EAP-2023-01316,FORN-0195,139706.77,9,False,Habilitado
EAP-2025-01317,FORN-0174,199699.32,1,True,Habilitado
EAP-2025-01317,FORN-0139,218773.27,2,False,Habilitado
EAP-2025-01318,FORN-0133,27890.93,1,True,Habilitado
EAP-2025-01318,FORN-0115,25417.58,2,False,Habilitado
EAP-2025-01318,FORN-0251,29669.48,3,False,Inabilitado
EAP-2025-01318,FORN-0087,27607.75,4,False,Habilitado
EAP-2025-01319,FORN-0181,46640.91,1,True,Habilitado
EAP-2025-01319,FORN-0297,53708.35,2,False,Habilitado
EAP-2022-01320,FORN-0087,3364681.89,1,True,Inabilitado
EAP-2022-01320,FORN-0140,3657771.52,2,False,Inabilitado
EAP-2022-01320,FORN-0234,3519291.65,3,False,Habilitado
EAP-2022-01320,FORN-0166,3121117.5,4,False,Habilitado
EAP-2022-01320,FORN-0241,3984939.58,5,False,Habilitado
EAP-2022-01320,FORN-0224,3579556.1,6,False,Habilitado
EAP-2022-01320,FORN-0110,3803392.68,7,False,Habilitado
EAP-2022-01321,FORN-0127,104568.05,1,True,Habilitado
EAP-2022-01321,FORN-0245,156630.73,2,False,Habilitado
EAP-2022-01321,FORN-0295,137315.14,3,False,Habilitado
EAP-2022-01321,FORN-0241,128616.53,4,False,Habilitado
EAP-2022-01321,FORN-0274,153256.85,5,False,Habilitado
EAP-2022-01321,FORN-0107,152473.91,6,False,Habilitado
EAP-2022-01321,FORN-0200,121938.84,7,False,Habilitado
EAP-2022-01321,FORN-0228,129734.09,8,False,Habilitado
EAP-2022-01321,FORN-0223,141833.8,9,False,Habilitado
EAP-2022-01321,FORN-0009,162115.98,10,False,Habilitado
EAP-2022-01321,FORN-0160,151168.42,11,False,Habilitado
EAP-2025-01322,,201661.7,1,False,Inabilitado
EAP-2025-01322,FORN-0175,264782.38,2,False,Habilitado
EAP-2023-01323,FORN-0003,224969.17,1,True,Habilitado
EAP-2023-01323,FORN-0069,206849.59,2,False,Inabilitado
EAP-2023-01323,FORN-0272,248439.95,3,False,Habilitado
EAP-2023-01323,FORN-0183,236433.02,4,False,Habilitado
EAP-2023-01323,FORN-0283,215087.74,5,False,Habilitado
EAP-2023-01323,FORN-0210,256134.84,6,False,Habilitado
EAP-2024-01324,FORN-0004,289633.2,1,True,Habilitado
EAP-2024-01324,FORN-0240,327010.33,2,False,Habilitado
EAP-2024-01324,FORN-0202,292961.62,3,False,Habilitado
EAP-2024-01324,FORN-0009,254615.22,4,False,Habilitado
EAP-2024-01324,FORN-0249,244644.67,5,False,Habilitado
EAP-2022-01325,FORN-0052,1917211.61,1,True,Inabilitado
EAP-2022-01325,FORN-0200,1952945.13,2,False,Habilitado
EAP-2022-01325,FORN-0085,2053067.6,3,False,Habilitado
EAP-2022-01325,FORN-0071,2249982.03,4,False,Habilitado
EAP-2022-01325,FORN-0195,2115250.89,5,False,Habilitado
EAP-2022-01325,FORN-0160,1710081.27,6,False,Habilitado
EAP-2022-01325,FORN-0147,2410660.08,7,False,Habilitado
EAP-2022-01325,FORN-0054,1761860.99,8,False,Habilitado
EAP-2022-01325,FORN-0270,2406077.86,9,False,Habilitado
EAP-2022-01325,FORN-0012,2042118.29,10,False,Habilitado
EAP-2022-01326,FORN-0267,79395.85,1,True,Inabilitado
EAP-2022-01326,FORN-0081,69243.22,2,False,Inabilitado
EAP-2022-01326,FORN-0142,91766.72,3,False,Habilitado
EAP-2022-01326,FORN-0126,69409.75,4,False,Habilitado
EAP-2022-01326,FORN-0241,92645.29,5,False,Inabilitado
EAP-2022-01326,FORN-0233,78978.17,6,False,Habilitado
EAP-2022-01326,FORN-0170,91769.62,7,False,Inabilitado
EAP-2022-01326,FORN-0020,73878.31,8,False,Habilitado
EAP-2022-01326,FORN-0229,87089.98,9,False,Habilitado
EAP-2022-01326,FORN-0214,89100.49,10,False,Habilitado
EAP-2022-01327,FORN-0160,108257.86,1,True,Habilitado
EAP-2022-01327,FORN-0170,138144.12,2,False,Habilitado
EAP-2022-01327,FORN-0039,129785.28,3,False,Habilitado
EAP-2022-01327,FORN-0088,112867.58,4,False,Habilitado
EAP-2022-01327,FORN-0283,141113.12,5,False,Habilitado
EAP-2024-01328,FORN-0256,59822.3,1,True,Habilitado
EAP-2024-01328,FORN-0167,76654.22,2,False,Habilitado
EAP-2024-01328,FORN-0087,75631.45,3,False,Habilitado
EAP-2024-01328,FORN-0081,60678.38,4,False,Habilitado
EAP-2024-01328,FORN-0246,68572.99,5,False,Habilitado
EAP-2024-01328,FORN-0090,72473.98,6,False,Inabilitado
EAP-2024-01328,FORN-0141,62125.07,7,False,Habilitado
EAP-2024-01328,FORN-0289,59808.05,8,False,Habilitado
EAP-2024-01328,FORN-0220,71726.05,9,False,Habilitado
EAP-2024-01328,FORN-0168,61244.23,10,False,Habilitado
EAP-2024-01328,FORN-0083,78176.86,11,False,Habilitado
EAP-2025-01329,FORN-0004,126019.79,1,True,Habilitado
EAP-2025-01329,FORN-0225,107950.71,2,False,Habilitado
EAP-2025-01329,FORN-0001,137358.38,3,False,Habilitado
EAP-2025-01329,FORN-0031,138766.78,4,False,Habilitado
EAP-2023-01330,,275747.74,1,False,Habilitado
EAP-2023-01330,FORN-0145,341916.8,2,False,Habilitado
EAP-2023-01330,FORN-0074,345090.95,3,False,Habilitado
EAP-2023-01330,FORN-0213,331392.16,4,False,Habilitado
EAP-2023-01330,FORN-0289,353595.86,5,False,Habilitado
EAP-2023-01330,FORN-0164,298306.81,6,False,Habilitado
EAP-2023-01330,FORN-0241,300099.31,7,False,Habilitado
EAP-2023-01330,FORN-0114,382798.67,8,False,Habilitado
EAP-2023-01330,FORN-0279,352253.75,9,False,Habilitado
EAP-2023-01330,FORN-0175,317035.8,10,False,Habilitado
EAP-2023-01330,FORN-0036,351319.64,11,False,Habilitado
EAP-2023-01330,FORN-0104,360879.69,12,False,Habilitado
EAP-2023-01330,FORN-0247,305204.09,13,False,Habilitado
EAP-2024-01331,FORN-0019,643534.69,1,True,Habilitado
EAP-2024-01331,FORN-0209,612693.79,2,False,Habilitado
EAP-2024-01331,FORN-0040,744732.29,3,False,Habilitado
EAP-2024-01331,FORN-0036,768268.81,4,False,Habilitado
EAP-2024-01331,FORN-0270,783261.8,5,False,Habilitado
EAP-2024-01331,FORN-0256,842236.77,6,False,Habilitado
EAP-2024-01331,FORN-0254,626825.11,7,False,Habilitado
EAP-2025-01332,FORN-0225,25046.2,1,True,Habilitado
EAP-2025-01332,FORN-0260,37703.18,2,False,Habilitado
EAP-2025-01332,FORN-0022,34111.88,3,False,Habilitado
EAP-2025-01332,FORN-0147,33067.21,4,False,Habilitado
EAP-2025-01332,FORN-0053,31358.24,5,False,Inabilitado
EAP-2025-01332,FORN-0034,31572.4,6,False,Habilitado
EAP-2025-01332,FORN-0247,29814.87,7,False,Habilitado
EAP-2025-01332,FORN-0044,33819.09,8,False,Habilitado
EAP-2024-01333,FORN-0216,96117.7,1,True,Habilitado
EAP-2024-01333,FORN-0150,128426.45,2,False,Habilitado
EAP-2024-01333,FORN-0145,105196.45,3,False,Inabilitado
EAP-2024-01333,FORN-0045,137023.47,4,False,Habilitado
EAP-2024-01333,FORN-0271,148406.31,5,False,Habilitado
EAP-2024-01333,FORN-0155,111271.58,6,False,Habilitado
EAP-2025-01334,FORN-0175,60185.62,1,True,Habilitado
EAP-2025-01334,FORN-0045,73491.98,2,False,Habilitado
EAP-2025-01334,FORN-0114,72154.55,3,False,Habilitado
EAP-2025-01334,FORN-0242,81099.88,4,False,Habilitado
EAP-2025-01334,FORN-0284,62173.01,5,False,Habilitado
EAP-2025-01334,FORN-0277,73889.47,6,False,Inabilitado
EAP-2025-01334,FORN-0025,84003.26,7,False,Habilitado
EAP-2025-01334,FORN-0082,77010.52,8,False,Habilitado
EAP-2025-01334,FORN-0035,66097.18,9,False,Inabilitado
EAP-2025-01334,FORN-0017,60444.99,10,False,Habilitado
EAP-2025-01334,FORN-0298,70213.42,11,False,Inabilitado
EAP-2025-01335,FORN-0176,77728.08,1,True,Habilitado
EAP-2025-01335,FORN-0160,75807.44,2,False,Habilitado
EAP-2025-01335,FORN-0183,87371.04,3,False,Inabilitado
EAP-2023-01336,FORN-0133,67045.99,1,True,Inabilitado
EAP-2023-01336,FORN-0129,70691.0,2,False,Habilitado
EAP-2023-01336,FORN-0259,63971.73,3,False,Habilitado
